,Method_name,Median_across_patients
1,BCohF,0.926666666666667
2,BCorrU,0.91
3,BF_BCmean,0.83375
4,BF_BCmedian,0.79
5,BF_PF_BCmean,0.84
6,BF_PF_BCmedian,0.7925
7,BF_PFmean,0.84
8,BF_PFmedian,0.795
9,PCohF,0.933333333333334
10,PF_BCmean,0.8375
11,PF_BCmedian,0.78
12,T_BCmean,0.97
13,T_BCmedian,0.97
14,T_BF_BCmean,0.97
15,T_BF_BCmedian,0.9375
16,T_BF_PF_BCmean,0.97
17,T_BF_PF_BCmedian,0.91
18,T_BF_PFmean,0.97
19,T_BF_PFmedian,0.82125
20,T_BFmean,0.97
21,T_BFmedian,0.97
22,T_PF_BCmean,0.96875
23,T_PF_BCmedian,0.94125
24,T_PFmean,0.97
25,T_PFmedian,0.97
26,Tigress,0.965
