,Method_name,Median_across_patients
1,BCohF,0.993006993006993
2,BCorrU,0.983100233100233
3,BF_BCmean,0.9341164453524
4,BF_BCmedian,0.74923391215526
5,BF_PF_BCmean,0.93488253319714
6,BF_PF_BCmedian,0.73953013278856
7,BF_PFmean,0.934627170582227
8,BF_PFmedian,0.742594484167517
9,PCohF,0.997668997668998
10,PF_BCmean,0.934627170582227
11,PF_BCmedian,0.745658835546475
12,T_BCmean,0.98953013278856
13,T_BCmedian,0.986465781409602
14,T_BF_BCmean,0.990296220633299
15,T_BF_BCmedian,0.97829417773238
16,T_BF_PF_BCmean,0.990040858018386
17,T_BF_PF_BCmedian,0.954545454545455
18,T_BF_PFmean,0.990040858018386
19,T_BF_PFmedian,0.815372829417773
20,T_BFmean,0.989019407558734
21,T_BFmedian,0.986721144024515
22,T_PF_BCmean,0.990040858018386
23,T_PF_BCmedian,0.983401430030644
24,T_PFmean,0.987997957099081
25,T_PFmedian,0.985955056179775
26,Tigress,0.984933605720123
