,Method_name,Sum_of_avg_across_patients
1,BCohF,48.8234965034965
2,BCorrU,48.349006993007
3,BF_BCmean,45.4093973442288
4,BF_BCmedian,42.7062093973442
5,BF_PF_BCmean,45.4368712972421
6,BF_PF_BCmedian,42.5246945863126
7,BF_PFmean,45.4163309499489
8,BF_PFmedian,42.5553861082737
9,PCohF,49.2948671328671
10,PF_BCmean,45.4283391215526
11,PF_BCmedian,42.6011409601634
12,T_BCmean,48.9452185903984
13,T_BCmedian,48.8327293156282
14,T_BF_BCmean,48.9788876404494
15,T_BF_BCmedian,48.1465832482125
16,T_BF_PF_BCmean,49.0085730337079
17,T_BF_PF_BCmedian,47.1465056179775
18,T_BF_PFmean,48.973113381001
19,T_BF_PFmedian,43.8980939734423
20,T_BFmean,48.9232512768131
21,T_BFmedian,48.7729948927477
22,T_PF_BCmean,48.9718876404494
23,T_PF_BCmedian,48.4305301327886
24,T_PFmean,48.9046547497446
25,T_PFmedian,48.7536802860061
26,Tigress,48.7511327885598
