,Method_name,Sum_of_avg_across_patients
1,BCohF,48.9724941724942
2,BCorrU,48.528344988345
3,BF_BCmean,45.682328907048
4,BF_BCmedian,41.223682328907
5,BF_PF_BCmean,45.7347854954035
6,BF_PF_BCmedian,40.9278243105209
7,BF_PFmean,45.7205515832482
8,BF_PFmedian,40.9856435137896
9,PCohF,49.3847785547786
10,PF_BCmean,45.7272318692543
11,PF_BCmedian,41.0752349336057
12,T_BCmean,49.0886976506639
13,T_BCmedian,48.961215526047
14,T_BF_BCmean,49.1181460674157
15,T_BF_BCmedian,48.3443054136874
16,T_BF_PF_BCmean,49.1409550561798
17,T_BF_PF_BCmedian,47.2908426966292
18,T_BF_PFmean,49.115188968335
19,T_BF_PFmedian,42.9768232890705
20,T_BFmean,49.0654187946885
21,T_BFmedian,48.9283248212462
22,T_PF_BCmean,49.1131460674157
23,T_PF_BCmedian,48.6308835546476
24,T_PFmean,49.0477579162411
25,T_PFmedian,48.9161338100102
26,Tigress,48.8985546475996
