,Method_name,Median_across_patients
1,Af,0.5146677286445
2,AS,0.511165890347428
3,BCohF,0.922910146286313
4,BCohW,0
5,BCorrD,0.893666108792235
6,BCorrU,0.877273228639579
7,BH2D,0.533212012447993
8,BH2U,0.631233713411187
9,BMITD1,0.523669335054006
10,BMITD2,0.521231154934501
11,BMITU,0.519275048601249
12,BTED,0.54445015761633
13,BTEU,0.569152904643801
14,COH1,0.541321402473493
15,COH2,0.539818555336486
16,DC1,0.526845186484652
17,dDTF,0.517346198052144
18,DTF,0.527016581641226
19,ffDTF,0.525717675209539
20,Genie,0.926767218491857
21,GGC,0.471595453659455
22,GPDC,0.510404694210876
23,hmvar,0.516652215702485
24,MVAR,0.513530135301352
25,oPDCF,0.504678079567681
26,pCOH1,0
27,pCOH2,0.509113595940933
28,PCohF,0.89210867377187
29,PCohW,0
30,PCorrD,0.718370872233312
31,PCorrU,0.502760964579686
32,PDC,0.504590701644721
33,PH2D,0.513530135301353
34,PH2U,0.506180286506087
35,PMITD1,0.535184737093272
36,PMITD2,0.529258161434073
37,PMITU,0.520619338471508
38,PTED,0.529674886912804
39,PTEU,0.511480114801149
40,Smvar,0.519295729983869
41,Tigress,0.970646058919606
