,Method_name,Sum_of_avg_across_patients
1,Af,25.4837981166697
2,AS,25.301897445204
3,BCohF,46.122578554785
4,BCohW,0
5,BCorrD,44.6477325428992
6,BCorrU,43.8477712363331
7,BH2D,26.7752572607693
8,BH2U,31.7525886197245
9,BMITD1,26.3879915848339
10,BMITD2,26.3165634935038
11,BMITU,26.1037722841898
12,BTED,27.2176315205775
13,BTEU,28.130576223795
14,COH1,27.0108749603607
15,COH2,26.850073763598
16,DC1,26.1341923255298
17,dDTF,25.9592314775607
18,DTF,26.3401185651201
19,ffDTF,26.1746852714429
20,Genie,46.2529187586958
21,GGC,23.6680815168807
22,GPDC,25.4909093353229
23,hmvar,25.8821339033062
24,MVAR,25.4383918429348
25,oPDCF,25.4097554090295
26,pCOH1,0
27,pCOH2,25.4278271450041
28,PCohF,44.4502612748004
29,PCohW,0
30,PCorrD,35.911583624033
31,PCorrU,25.2207461842849
32,PDC,25.4317948097514
33,PH2D,25.6032538194234
34,PH2U,25.4350122020157
35,PMITD1,26.797723469038
36,PMITD2,26.3700253395976
37,PMITU,26.2305836286175
38,PTED,26.6154833679484
39,PTEU,25.4514413996599
40,Smvar,25.9379972149071
41,Tigress,48.5169479563648
