,Method_name,Median_across_patients
1,Af,0.547752808988764
2,AS,0.542390194075587
3,BCohF,0.844988344988345
4,BCohW,0
5,BCorrD,0.793156281920327
6,BCorrU,0.826923076923076
7,BH2D,0.582737487231869
8,BH2U,0.662004662004662
9,BMITD1,0.585035750766087
10,BMITD2,0.585035750766088
11,BMITU,0.590909090909091
12,BTED,0.569458631256384
13,BTEU,0.6182328907048
14,COH1,0.717948717948718
15,COH2,0.70920745920746
16,DC1,0.551327885597549
17,dDTF,0.595250255362615
18,DTF,0.553626149131767
19,ffDTF,0.553370786516854
20,Genie,0.807711950970378
21,GGC,0.491317671092952
22,GPDC,0.526302349336057
23,hmvar,0.546220633299285
24,MVAR,0.544943820224719
25,oPDCF,0.536261491317671
26,pCOH1,0.632867132867133
27,pCOH2,0.632867132867133
28,PCohF,0.828671328671329
29,PCohW,0
30,PCorrD,0.740806945863125
31,PCorrU,0.588578088578089
32,PDC,0.542390194075587
33,PH2D,0.547497446373851
34,PH2U,0.559440559440559
35,PMITD1,0.608784473953013
36,PMITD2,0.601123595505618
37,PMITU,0.618298368298368
38,PTED,0.568181818181818
39,PTEU,0.596271705822268
40,Smvar,0.607226107226107
41,Tigress,0.861848825331971
