,Method_name,Sum_of_avg_across_patients
1,Af,35.7723135852911
2,AS,35.845291113381
3,BCohF,41.7369696969697
4,BCohW,0
5,BCorrD,42.2200919305414
6,BCorrU,41.128344988345
7,BH2D,36.8181971399387
8,BH2U,36.371655011655
9,BMITD1,36.7977017364658
10,BMITD2,36.8393922369765
11,BMITU,34.2750815850816
12,BTED,36.3828447395301
13,BTEU,37.4467415730337
14,COH1,38.0653962703963
15,COH2,37.9722377622378
16,DC1,36.1390398365679
17,dDTF,37.2491828396323
18,DTF,36.0050817160368
19,ffDTF,36.0131460674157
20,Genie,42.3949438202247
21,GGC,34.5955056179775
22,GPDC,35.8267722165475
23,hmvar,35.8826557711951
24,MVAR,35.7811695607763
25,oPDCF,35.8097701736466
26,pCOH1,35.9382284382284
27,pCOH2,35.9382284382284
28,PCohF,41.3131235431235
29,PCohW,0
30,PCorrD,40.7696118488253
31,PCorrU,34.2645687645688
32,PDC,35.8162614913177
33,PH2D,36.0030388151175
34,PH2U,33.922634032634
35,PMITD1,37.521506639428
36,PMITD2,37.4334473953013
37,PMITU,35.0906293706294
38,PTED,36.4538764044944
39,PTEU,36.9578294177732
40,Smvar,35.1759673659674
41,Tigress,43.9255515832482
