,Method_name,Median_across_patients
1,Af,0.718876404494382
2,AS,0.716195097037793
3,BCohF,0.837832167832168
4,BCohW,0
5,BCorrD,0.84632277834525
6,BCorrU,0.821375291375291
7,BH2D,0.736368743615935
8,BH2U,0.728041958041958
9,BMITD1,0.737900919305414
10,BMITD2,0.738230337078652
11,BMITU,0.685745920745921
12,BTED,0.729729315628192
13,BTEU,0.75449948927477
14,COH1,0.759067599067599
15,COH2,0.755722610722611
16,DC1,0.720993360572012
17,dDTF,0.74402962206333
18,DTF,0.722834525025536
19,ffDTF,0.722962206332993
20,Genie,0.851100612870276
21,GGC,0.690658835546476
22,GPDC,0.708151174668028
23,hmvar,0.718110316649643
24,MVAR,0.717471910112359
25,oPDCF,0.713130745658835
26,pCOH1,0.713519813519814
27,pCOH2,0.713519813519814
28,PCohF,0.828170163170163
29,PCohW,0
30,PCorrD,0.815403472931563
31,PCorrU,0.689918414918415
32,PDC,0.716195097037793
33,PH2D,0.718748723186926
34,PH2U,0.66972027972028
35,PMITD1,0.751435137895812
36,PMITD2,0.74614657814096
37,PMITU,0.699440559440559
38,PTED,0.729090909090909
39,PTEU,0.745635852911134
40,Smvar,0.701282051282051
41,Tigress,0.880743105209397
