,Method_name,Median_across_patients
1,Af,0.788757405515832
2,AS,0.785717058222676
3,BCohF,0.833440559440559
4,BCohW,0
5,BCorrD,0.864906537282942
6,BCorrU,0.822601398601398
7,BH2D,0.797821246169561
8,BH2U,0.750727272727273
9,BMITD1,0.799200204290092
10,BMITD2,0.800938202247191
11,BMITU,0.725552447552448
12,BTED,0.793837589376915
13,BTEU,0.809417773237998
14,COH1,0.775384615384615
15,COH2,0.77451048951049
16,DC1,0.789317671092952
17,dDTF,0.802417773237998
18,DTF,0.790849846782431
19,ffDTF,0.789777323799796
20,Genie,0.866922369765066
21,GGC,0.770395301327886
22,GPDC,0.780890704800817
23,hmvar,0.787148621041879
24,MVAR,0.787249233912155
25,oPDCF,0.784084269662921
26,pCOH1,0.744083916083916
27,pCOH2,0.744083916083916
28,PCohF,0.830293706293706
29,PCohW,0
30,PCorrD,0.845242083758938
31,PCorrU,0.727293706293706
32,PDC,0.785717058222676
33,PH2D,0.787249233912155
34,PH2U,0.71558041958042
35,PMITD1,0.806861082737487
36,PMITD2,0.804639427987743
37,PMITU,0.733587412587412
38,PTED,0.793454545454545
39,PTEU,0.804308988764045
40,Smvar,0.739531468531468
41,Tigress,0.886332992849847
