,Method_name,sim15Sub001,sim15Sub002,sim15Sub003,sim15Sub004,sim15Sub005,sim15Sub006,sim15Sub007,sim15Sub008,sim15Sub009,sim15Sub010,sim15Sub011,sim15Sub012,sim15Sub013,sim15Sub014,sim15Sub015,sim15Sub016,sim15Sub017,sim15Sub018,sim15Sub019,sim15Sub020,sim15Sub021,sim15Sub022,sim15Sub023,sim15Sub024,sim15Sub025,sim15Sub026,sim15Sub027,sim15Sub028,sim15Sub029,sim15Sub030,sim15Sub031,sim15Sub032,sim15Sub033,sim15Sub034,sim15Sub035,sim15Sub036,sim15Sub037,sim15Sub038,sim15Sub039,sim15Sub040,sim15Sub041,sim15Sub042,sim15Sub043,sim15Sub044,sim15Sub045,sim15Sub046,sim15Sub047,sim15Sub048,sim15Sub049,sim15Sub050
1,BCohF,0.84,0.84,0.76,0.84,0.84,1,0.84,0.84,0.84,1,0.84,0.84,1,0.92,0.84,0.76,0.76,0.84,0.92,0.84,0.76,0.92,0.76,1,0.92,0.92,0.84,0.92,0.92,0.84,0.92,0.84,0.84,0.84,0.92,0.84,0.92,0.92,0.84,0.92,0.76,0.84,0.92,0.84,0.84,0.84,0.92,0.84,1,1
2,BCorrU,0.84,0.76,0.76,0.84,0.84,1,0.84,0.84,0.84,0.84,0.84,0.84,0.92,0.92,0.84,0.76,0.76,0.92,0.92,0.84,0.76,1,0.76,0.92,0.92,0.84,0.76,0.92,0.84,0.84,0.92,0.84,0.84,0.84,0.92,0.84,0.92,0.92,0.76,0.92,0.76,0.84,0.92,0.84,0.84,0.84,0.92,0.84,1,1
3,BF_BCmean,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
4,BF_BCmedian,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
5,BF_PF_BCmean,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
6,BF_PF_BCmedian,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
7,BF_PFmean,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
8,BF_PFmedian,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.8,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
9,PCohF,0.92,1,0.92,1,0.92,1,1,1,1,1,1,1,1,0.92,1,0.92,0.92,0.92,0.92,1,0.92,1,0.92,1,1,0.92,0.92,1,1,1,1,1,1,1,1,1,1,1,0.92,0.92,1,1,1,1,1,0.92,1,0.92,1,1
10,PF_BCmean,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
